PurchaseID,Date,Item
693,12/24/2000,juice
693,12/24/2000,juice
693,12/24/2000,pasta
693,12/24/2000,eggs
693,12/24/2000,fruits
693,12/24/2000,hand soap
694,12/24/2000,soda
694,12/24/2000,spaghetti sauce
694,12/24/2000,sugar
694,12/24/2000,ice cream
694,12/24/2000,waffles
694,12/24/2000,paper towels
694,12/24/2000,flour
694,12/24/2000,tortillas
695,12/25/2000,bagels
695,12/25/2000,vegetables
695,12/25/2000,vegetables
695,12/25/2000,poultry
695,12/25/2000,poultry
695,12/25/2000,soda
695,12/25/2000,mixes
695,12/25/2000,ice cream
695,12/25/2000,waffles
695,12/25/2000,paper towels
695,12/25/2000,paper towels
695,12/25/2000,toilet paper
695,12/25/2000,dinner rolls
695,12/25/2000,milk
695,12/25/2000,milk
695,12/25/2000,coffee/tea
695,12/25/2000,coffee/tea
695,12/25/2000,dishwashing liquid/detergent
695,12/25/2000,dishwashing liquid/detergent
695,12/25/2000,juice
695,12/25/2000,laundry detergent
695,12/25/2000,pork
695,12/25/2000,tortillas
695,12/25/2000,all- purpose
695,12/25/2000,ketchup
696,12/25/2000,paper towels
696,12/25/2000,vegetables
696,12/25/2000,soap
696,12/25/2000,aluminum foil
696,12/25/2000,juice
696,12/25/2000,pork
696,12/25/2000,tortillas
696,12/25/2000,poultry
696,12/25/2000,spaghetti sauce
696,12/25/2000,lunch meat
696,12/25/2000,mixes
696,12/25/2000,mixes
696,12/25/2000,mixes
696,12/25/2000,milk
697,12/25/2000,soda
697,12/25/2000,soap
697,12/25/2000,juice
697,12/25/2000,pasta
697,12/25/2000,fruits
697,12/25/2000,fruits
697,12/25/2000,toilet paper
697,12/25/2000,soda
697,12/25/2000,spaghetti sauce
697,12/25/2000,mixes
697,12/25/2000,waffles
697,12/25/2000,cheeses
697,12/25/2000,toilet paper
698,12/26/2000,tortillas
698,12/26/2000,all- purpose
698,12/26/2000,sandwich bags
698,12/26/2000,sandwich bags
698,12/26/2000,ketchup
698,12/26/2000,hand soap
698,12/26/2000,pork
698,12/26/2000,vegetables
698,12/26/2000,soda
698,12/26/2000,spaghetti sauce
698,12/26/2000,sugar
698,12/26/2000,lunch meat
698,12/26/2000,lunch meat
698,12/26/2000,eggs
698,12/26/2000,eggs
698,12/26/2000,cheeses
698,12/26/2000,toilet paper
698,12/26/2000,toilet paper
698,12/26/2000,milk
698,12/26/2000,milk
698,12/26/2000,milk
698,12/26/2000,dishwashing liquid/detergent
698,12/26/2000,butter
698,12/26/2000,juice
698,12/26/2000,yogurt
698,12/26/2000,individual meals
698,12/26/2000,pasta
698,12/26/2000,pasta
698,12/26/2000,beef
698,12/26/2000,beef
698,12/26/2000,shampoo
698,12/26/2000,shampoo
698,12/26/2000,tortillas
699,12/27/2000,all- purpose
699,12/27/2000,vegetables
699,12/27/2000,vegetables
699,12/27/2000,vegetables
699,12/27/2000,bagels
699,12/27/2000,bagels
699,12/27/2000,bagels
699,12/27/2000,spaghetti sauce
699,12/27/2000,sugar
699,12/27/2000,sugar
699,12/27/2000,sugar
699,12/27/2000,eggs
699,12/27/2000,paper towels
699,12/27/2000,coffee/tea
699,12/27/2000,butter
699,12/27/2000,butter
699,12/27/2000,soap
699,12/27/2000,aluminum foil
699,12/27/2000,cereals
699,12/27/2000,yogurt
699,12/27/2000,beef
699,12/27/2000,shampoo
699,12/27/2000,vegetables
700,12/27/2000,flour
700,12/27/2000,bagels
700,12/27/2000,mixes
700,12/27/2000,waffles
700,12/27/2000,paper towels
700,12/27/2000,paper towels
700,12/27/2000,toilet paper
700,12/27/2000,dinner rolls
700,12/27/2000,dinner rolls
700,12/27/2000,coffee/tea
700,12/27/2000,bagels
700,12/27/2000,butter
700,12/27/2000,individual meals
700,12/27/2000,ketchup
701,12/28/2000,vegetables
701,12/28/2000,lunch meat
701,12/28/2000,paper towels
701,12/28/2000,soap
701,12/28/2000,juice
701,12/28/2000,laundry detergent
701,12/28/2000,sandwich loaves
702,12/28/2000,coffee/tea
702,12/28/2000,vegetables
702,12/28/2000,bagels
702,12/28/2000,spaghetti sauce
702,12/28/2000,spaghetti sauce
702,12/28/2000,mixes
702,12/28/2000,waffles
702,12/28/2000,dinner rolls
702,12/28/2000,dinner rolls
702,12/28/2000,dishwashing liquid/detergent
702,12/28/2000,aluminum foil
702,12/28/2000,cereals
702,12/28/2000,shampoo
702,12/28/2000,tortillas
702,12/28/2000,fruits
702,12/28/2000,ketchup
703,12/28/2000,cereals
703,12/28/2000,individual meals
703,12/28/2000,pasta
703,12/28/2000,fruits
703,12/28/2000,poultry
703,12/28/2000,hand soap
703,12/28/2000,coffee/tea
703,12/28/2000,dishwashing liquid/detergent
703,12/28/2000,sugar
703,12/28/2000,soap
703,12/28/2000,cereals
704,12/29/2000,laundry detergent
704,12/29/2000,sandwich loaves
704,12/29/2000,tortillas
704,12/29/2000,waffles
704,12/29/2000,toilet paper
704,12/29/2000,milk
704,12/29/2000,dishwashing liquid/detergent
704,12/29/2000,aluminum foil
705,12/30/2000,sandwich loaves
705,12/30/2000,sandwich loaves
705,12/30/2000,all- purpose
705,12/30/2000,sandwich bags
705,12/30/2000,hand soap
705,12/30/2000,vegetables
705,12/30/2000,vegetables
705,12/30/2000,vegetables
705,12/30/2000,soda
705,12/30/2000,spaghetti sauce
705,12/30/2000,sugar
705,12/30/2000,lunch meat
705,12/30/2000,lunch meat
705,12/30/2000,milk
705,12/30/2000,flour
705,12/30/2000,aluminum foil
705,12/30/2000,aluminum foil
705,12/30/2000,juice
705,12/30/2000,cereals
705,12/30/2000,pasta
705,12/30/2000,shampoo
705,12/30/2000,laundry detergent
705,12/30/2000,pork
705,12/30/2000,pork
706,12/30/2000,flour
706,12/30/2000,vegetables
706,12/30/2000,vegetables
706,12/30/2000,vegetables
706,12/30/2000,mixes
706,12/30/2000,eggs
706,12/30/2000,paper towels
706,12/30/2000,dinner rolls
706,12/30/2000,dinner rolls
706,12/30/2000,coffee/tea
706,12/30/2000,flour
706,12/30/2000,flour
706,12/30/2000,dishwashing liquid/detergent
706,12/30/2000,dishwashing liquid/detergent
706,12/30/2000,butter
706,12/30/2000,butter
706,12/30/2000,butter
706,12/30/2000,soap
706,12/30/2000,aluminum foil
706,12/30/2000,beef
706,12/30/2000,pork
706,12/30/2000,pork
706,12/30/2000,pork
706,12/30/2000,tortillas
707,12/30/2000,laundry detergent
707,12/30/2000,toilet paper
707,12/30/2000,milk
707,12/30/2000,butter
707,12/30/2000,soap
707,12/30/2000,soap
707,12/30/2000,cereals
707,12/30/2000,pasta
707,12/30/2000,shampoo
707,12/30/2000,eggs
707,12/30/2000,laundry detergent
707,12/30/2000,sandwich bags
707,12/30/2000,sandwich bags
707,12/30/2000,ketchup
707,12/30/2000,ketchup
707,12/30/2000,hand soap
707,12/30/2000,mixes
707,12/30/2000,spaghetti sauce
708,12/31/2000,ketchup
708,12/31/2000,hand soap
708,12/31/2000,spaghetti sauce
708,12/31/2000,poultry
708,12/31/2000,spaghetti sauce
708,12/31/2000,sugar
708,12/31/2000,eggs
708,12/31/2000,waffles
708,12/31/2000,paper towels
708,12/31/2000,cheeses
708,12/31/2000,toilet paper
708,12/31/2000,dinner rolls
708,12/31/2000,flour
708,12/31/2000,butter
708,12/31/2000,juice
708,12/31/2000,pasta
708,12/31/2000,shampoo
708,12/31/2000,shampoo
708,12/31/2000,laundry detergent
708,12/31/2000,pork
709,1/1/2001,mixes
709,1/1/2001,vegetables
709,1/1/2001,vegetables
709,1/1/2001,poultry
709,1/1/2001,bagels
709,1/1/2001,soda
709,1/1/2001,soda
709,1/1/2001,sugar
709,1/1/2001,sugar
709,1/1/2001,mixes
709,1/1/2001,eggs
709,1/1/2001,eggs
709,1/1/2001,ice cream
709,1/1/2001,waffles
709,1/1/2001,cheeses
709,1/1/2001,dinner rolls
709,1/1/2001,dinner rolls
709,1/1/2001,dinner rolls
709,1/1/2001,dinner rolls
709,1/1/2001,dinner rolls
709,1/1/2001,coffee/tea
709,1/1/2001,flour
709,1/1/2001,flour
709,1/1/2001,flour
709,1/1/2001,dishwashing liquid/detergent
709,1/1/2001,aluminum foil
709,1/1/2001,yogurt
709,1/1/2001,beef
709,1/1/2001,beef
709,1/1/2001,sandwich loaves
709,1/1/2001,tortillas
709,1/1/2001,ketchup
710,1/1/2001,fruits
710,1/1/2001,vegetables
710,1/1/2001,soda
710,1/1/2001,lunch meat
710,1/1/2001,mixes
710,1/1/2001,paper towels
710,1/1/2001,cheeses
710,1/1/2001,milk
710,1/1/2001,flour
710,1/1/2001,butter
710,1/1/2001,yogurt
710,1/1/2001,laundry detergent
710,1/1/2001,pork
710,1/1/2001,pork
710,1/1/2001,poultry
710,1/1/2001,sandwich loaves
710,1/1/2001,tortillas
710,1/1/2001,tortillas
710,1/1/2001,vegetables
710,1/1/2001,all- purpose
710,1/1/2001,bagels
710,1/1/2001,ketchup
711,1/1/2001,individual meals
711,1/1/2001,ice cream
711,1/1/2001,waffles
711,1/1/2001,paper towels
711,1/1/2001,toilet paper
711,1/1/2001,coffee/tea
711,1/1/2001,dishwashing liquid/detergent
711,1/1/2001,soap
711,1/1/2001,juice
711,1/1/2001,lunch meat
711,1/1/2001,pasta
711,1/1/2001,shampoo
711,1/1/2001,pork
711,1/1/2001,all- purpose
711,1/1/2001,all- purpose
711,1/1/2001,sandwich bags
711,1/1/2001,ketchup
711,1/1/2001,ketchup
712,1/2/2001,ice cream
712,1/2/2001,vegetables
712,1/2/2001,vegetables
712,1/2/2001,poultry
712,1/2/2001,poultry
712,1/2/2001,poultry
712,1/2/2001,bagels
712,1/2/2001,soda
712,1/2/2001,spaghetti sauce
712,1/2/2001,spaghetti sauce
712,1/2/2001,sugar
712,1/2/2001,lunch meat
712,1/2/2001,mixes
712,1/2/2001,mixes
712,1/2/2001,eggs
712,1/2/2001,paper towels
712,1/2/2001,cheeses
712,1/2/2001,dinner rolls
712,1/2/2001,coffee/tea
712,1/2/2001,dishwashing liquid/detergent
712,1/2/2001,butter
712,1/2/2001,juice
712,1/2/2001,cereals
712,1/2/2001,shampoo
712,1/2/2001,shampoo
712,1/2/2001,tortillas
712,1/2/2001,all- purpose
712,1/2/2001,all- purpose
712,1/2/2001,hand soap
712,1/2/2001,hand soap
713,1/3/2001,sandwich bags
713,1/3/2001,soap
713,1/3/2001,aluminum foil
713,1/3/2001,cereals
713,1/3/2001,sandwich loaves
713,1/3/2001,dinner rolls
713,1/3/2001,fruits
713,1/3/2001,sandwich bags
714,1/3/2001,toilet paper
714,1/3/2001,coffee/tea
714,1/3/2001,dishwashing liquid/detergent
714,1/3/2001,soap
714,1/3/2001,tortillas
714,1/3/2001,hand soap
714,1/3/2001,tortillas
714,1/3/2001,vegetables
714,1/3/2001,poultry
714,1/3/2001,sugar
714,1/3/2001,sugar
714,1/3/2001,ice cream
714,1/3/2001,ice cream
714,1/3/2001,cheeses
715,1/4/2001,milk
715,1/4/2001,vegetables
715,1/4/2001,bagels
715,1/4/2001,bagels
715,1/4/2001,lunch meat
715,1/4/2001,waffles
715,1/4/2001,paper towels
715,1/4/2001,toilet paper
715,1/4/2001,vegetables
715,1/4/2001,milk
715,1/4/2001,yogurt
715,1/4/2001,beef
715,1/4/2001,shampoo
715,1/4/2001,laundry detergent
715,1/4/2001,all- purpose
715,1/4/2001,fruits
716,1/5/2001,vegetables
716,1/5/2001,vegetables
716,1/5/2001,vegetables
716,1/5/2001,poultry
716,1/5/2001,soda
716,1/5/2001,soda
716,1/5/2001,sugar
716,1/5/2001,sugar
716,1/5/2001,lunch meat
716,1/5/2001,lunch meat
716,1/5/2001,mixes
716,1/5/2001,waffles
716,1/5/2001,dinner rolls
716,1/5/2001,milk
716,1/5/2001,dishwashing liquid/detergent
716,1/5/2001,soap
716,1/5/2001,soap
716,1/5/2001,juice
716,1/5/2001,individual meals
716,1/5/2001,laundry detergent
716,1/5/2001,fruits
716,1/5/2001,fruits
716,1/5/2001,sandwich bags
717,1/6/2001,milk
717,1/6/2001,vegetables
717,1/6/2001,poultry
717,1/6/2001,poultry
717,1/6/2001,bagels
717,1/6/2001,bagels
717,1/6/2001,bagels
717,1/6/2001,soda
717,1/6/2001,spaghetti sauce
717,1/6/2001,lunch meat
717,1/6/2001,eggs
717,1/6/2001,vegetables
717,1/6/2001,ice cream
717,1/6/2001,paper towels
717,1/6/2001,cheeses
717,1/6/2001,cheeses
717,1/6/2001,vegetables
717,1/6/2001,dishwashing liquid/detergent
717,1/6/2001,butter
717,1/6/2001,soap
717,1/6/2001,soap
717,1/6/2001,juice
717,1/6/2001,juice
717,1/6/2001,yogurt
717,1/6/2001,pasta
717,1/6/2001,shampoo
717,1/6/2001,shampoo
717,1/6/2001,laundry detergent
717,1/6/2001,laundry detergent
717,1/6/2001,laundry detergent
717,1/6/2001,laundry detergent
717,1/6/2001,all- purpose
717,1/6/2001,hand soap
718,1/7/2001,flour
718,1/7/2001,vegetables
718,1/7/2001,vegetables
718,1/7/2001,bagels
718,1/7/2001,bagels
718,1/7/2001,bagels
718,1/7/2001,mixes
718,1/7/2001,mixes
718,1/7/2001,eggs
718,1/7/2001,eggs
718,1/7/2001,waffles
718,1/7/2001,dinner rolls
718,1/7/2001,dishwashing liquid/detergent
718,1/7/2001,butter
718,1/7/2001,soap
718,1/7/2001,aluminum foil
718,1/7/2001,juice
718,1/7/2001,yogurt
718,1/7/2001,pasta
718,1/7/2001,pasta
718,1/7/2001,pasta
718,1/7/2001,beef
718,1/7/2001,pork
718,1/7/2001,pork
718,1/7/2001,sandwich loaves
718,1/7/2001,tortillas
718,1/7/2001,all- purpose
718,1/7/2001,fruits
718,1/7/2001,sandwich bags
718,1/7/2001,hand soap
719,1/7/2001,butter
719,1/7/2001,vegetables
719,1/7/2001,poultry
719,1/7/2001,mixes
719,1/7/2001,ice cream
719,1/7/2001,waffles
719,1/7/2001,paper towels
719,1/7/2001,toilet paper
719,1/7/2001,milk
719,1/7/2001,coffee/tea
719,1/7/2001,coffee/tea
719,1/7/2001,dishwashing liquid/detergent
719,1/7/2001,dishwashing liquid/detergent
719,1/7/2001,vegetables
719,1/7/2001,butter
719,1/7/2001,butter
719,1/7/2001,butter
719,1/7/2001,soap
719,1/7/2001,aluminum foil
719,1/7/2001,cereals
719,1/7/2001,beef
719,1/7/2001,shampoo
719,1/7/2001,all- purpose
719,1/7/2001,fruits
719,1/7/2001,fruits
719,1/7/2001,hand soap
720,1/8/2001,yogurt
720,1/8/2001,vegetables
720,1/8/2001,soda
720,1/8/2001,spaghetti sauce
720,1/8/2001,mixes
720,1/8/2001,waffles
720,1/8/2001,dinner rolls
720,1/8/2001,milk
720,1/8/2001,coffee/tea
720,1/8/2001,dishwashing liquid/detergent
720,1/8/2001,butter
720,1/8/2001,butter
720,1/8/2001,soap
720,1/8/2001,aluminum foil
720,1/8/2001,juice
720,1/8/2001,juice
720,1/8/2001,cereals
720,1/8/2001,cereals
720,1/8/2001,cereals
720,1/8/2001,pasta
720,1/8/2001,laundry detergent
720,1/8/2001,laundry detergent
720,1/8/2001,laundry detergent
720,1/8/2001,laundry detergent
720,1/8/2001,laundry detergent
720,1/8/2001,pork
720,1/8/2001,pork
720,1/8/2001,pork
720,1/8/2001,sandwich loaves
720,1/8/2001,sandwich loaves
720,1/8/2001,tortillas
720,1/8/2001,sandwich bags
720,1/8/2001,ketchup
721,1/9/2001,vegetables
721,1/9/2001,ice cream
721,1/9/2001,paper towels
721,1/9/2001,cheeses
721,1/9/2001,cheeses
721,1/9/2001,cheeses
721,1/9/2001,milk
721,1/9/2001,coffee/tea
721,1/9/2001,butter
721,1/9/2001,aluminum foil
721,1/9/2001,juice
721,1/9/2001,yogurt
721,1/9/2001,individual meals
721,1/9/2001,shampoo
721,1/9/2001,fruits
721,1/9/2001,lunch meat
721,1/9/2001,ice cream
722,1/9/2001,cereals
722,1/9/2001,sugar
722,1/9/2001,sugar
722,1/9/2001,ice cream
722,1/9/2001,dishwashing liquid/detergent
722,1/9/2001,butter
722,1/9/2001,juice
722,1/9/2001,spaghetti sauce
722,1/9/2001,yogurt
722,1/9/2001,individual meals
722,1/9/2001,individual meals
722,1/9/2001,pasta
722,1/9/2001,shampoo
722,1/9/2001,shampoo
722,1/9/2001,fruits
723,1/9/2001,beef
723,1/9/2001,vegetables
723,1/9/2001,vegetables
723,1/9/2001,mixes
723,1/9/2001,paper towels
723,1/9/2001,cheeses
723,1/9/2001,cheeses
723,1/9/2001,toilet paper
723,1/9/2001,milk
723,1/9/2001,dishwashing liquid/detergent
723,1/9/2001,dishwashing liquid/detergent
723,1/9/2001,soap
723,1/9/2001,juice
723,1/9/2001,juice
723,1/9/2001,yogurt
723,1/9/2001,beef
723,1/9/2001,laundry detergent
723,1/9/2001,sandwich loaves
723,1/9/2001,tortillas
723,1/9/2001,all- purpose
723,1/9/2001,ketchup
723,1/9/2001,ketchup
724,1/9/2001,laundry detergent
724,1/9/2001,mixes
724,1/9/2001,waffles
724,1/9/2001,coffee/tea
724,1/9/2001,coffee/tea
724,1/9/2001,dishwashing liquid/detergent
724,1/9/2001,butter
724,1/9/2001,cereals
724,1/9/2001,pasta
724,1/9/2001,spaghetti sauce
724,1/9/2001,all- purpose
724,1/9/2001,fruits
724,1/9/2001,fruits
724,1/9/2001,vegetables
724,1/9/2001,bagels
724,1/9/2001,vegetables
724,1/9/2001,bagels
724,1/9/2001,spaghetti sauce
725,1/9/2001,sandwich loaves
725,1/9/2001,sandwich loaves
725,1/9/2001,sandwich loaves
725,1/9/2001,all- purpose
725,1/9/2001,ketchup
725,1/9/2001,vegetables
725,1/9/2001,vegetables
725,1/9/2001,vegetables
725,1/9/2001,waffles
725,1/9/2001,paper towels
725,1/9/2001,toilet paper
725,1/9/2001,toilet paper
725,1/9/2001,toilet paper
725,1/9/2001,dinner rolls
725,1/9/2001,coffee/tea
725,1/9/2001,butter
725,1/9/2001,soap
725,1/9/2001,aluminum foil
725,1/9/2001,yogurt
725,1/9/2001,individual meals
725,1/9/2001,laundry detergent
725,1/9/2001,sandwich loaves
725,1/9/2001,sandwich loaves
726,1/9/2001,yogurt
726,1/9/2001,vegetables
726,1/9/2001,vegetables
726,1/9/2001,spaghetti sauce
726,1/9/2001,spaghetti sauce
726,1/9/2001,sugar
726,1/9/2001,waffles
726,1/9/2001,waffles
726,1/9/2001,waffles
726,1/9/2001,paper towels
726,1/9/2001,paper towels
726,1/9/2001,paper towels
726,1/9/2001,paper towels
726,1/9/2001,cheeses
726,1/9/2001,toilet paper
726,1/9/2001,dishwashing liquid/detergent
726,1/9/2001,cereals
726,1/9/2001,pasta
726,1/9/2001,pasta
726,1/9/2001,sandwich loaves
727,1/9/2001,coffee/tea
727,1/9/2001,vegetables
727,1/9/2001,poultry
727,1/9/2001,spaghetti sauce
727,1/9/2001,spaghetti sauce
727,1/9/2001,sugar
727,1/9/2001,mixes
727,1/9/2001,ice cream
727,1/9/2001,vegetables
727,1/9/2001,vegetables
727,1/9/2001,coffee/tea
727,1/9/2001,flour
727,1/9/2001,dishwashing liquid/detergent
727,1/9/2001,individual meals
727,1/9/2001,laundry detergent
727,1/9/2001,sandwich loaves
727,1/9/2001,ketchup
727,1/9/2001,hand soap
728,1/10/2001,ketchup
728,1/10/2001,bagels
728,1/10/2001,spaghetti sauce
728,1/10/2001,milk
728,1/10/2001,milk
728,1/10/2001,aluminum foil
728,1/10/2001,juice
728,1/10/2001,individual meals
728,1/10/2001,shampoo
729,1/10/2001,coffee/tea
729,1/10/2001,soda
729,1/10/2001,soda
729,1/10/2001,ice cream
729,1/10/2001,waffles
729,1/10/2001,cheeses
729,1/10/2001,poultry
729,1/10/2001,aluminum foil
729,1/10/2001,tortillas
729,1/10/2001,fruits
729,1/10/2001,vegetables
729,1/10/2001,vegetables
730,1/11/2001,hand soap
730,1/11/2001,hand soap
730,1/11/2001,eggs
730,1/11/2001,vegetables
730,1/11/2001,cheeses
730,1/11/2001,flour
730,1/11/2001,flour
730,1/11/2001,cereals
730,1/11/2001,laundry detergent
730,1/11/2001,sandwich loaves
730,1/11/2001,fruits
730,1/11/2001,sandwich bags
730,1/11/2001,ketchup
730,1/11/2001,hand soap
731,1/12/2001,vegetables
731,1/12/2001,vegetables
731,1/12/2001,vegetables
731,1/12/2001,bagels
731,1/12/2001,bagels
731,1/12/2001,eggs
731,1/12/2001,ice cream
731,1/12/2001,waffles
731,1/12/2001,waffles
731,1/12/2001,waffles
731,1/12/2001,cheeses
731,1/12/2001,toilet paper
731,1/12/2001,coffee/tea
731,1/12/2001,coffee/tea
731,1/12/2001,juice
731,1/12/2001,cereals
731,1/12/2001,yogurt
731,1/12/2001,pasta
731,1/12/2001,beef
731,1/12/2001,beef
731,1/12/2001,beef
731,1/12/2001,laundry detergent
731,1/12/2001,tortillas
731,1/12/2001,all- purpose
731,1/12/2001,all- purpose
731,1/12/2001,fruits
731,1/12/2001,fruits
731,1/12/2001,fruits
731,1/12/2001,ketchup
731,1/12/2001,ketchup
732,1/12/2001,sandwich loaves
732,1/12/2001,vegetables
732,1/12/2001,sandwich loaves
732,1/12/2001,vegetables
732,1/12/2001,poultry
732,1/12/2001,paper towels
732,1/12/2001,coffee/tea
733,1/13/2001,cheeses
733,1/13/2001,dinner rolls
733,1/13/2001,dinner rolls
733,1/13/2001,milk
733,1/13/2001,aluminum foil
733,1/13/2001,cereals
733,1/13/2001,cereals
733,1/13/2001,sandwich loaves
733,1/13/2001,all- purpose
733,1/13/2001,hand soap
733,1/13/2001,hand soap
733,1/13/2001,ice cream
733,1/13/2001,vegetables
733,1/13/2001,vegetables
733,1/13/2001,vegetables
733,1/13/2001,mixes
733,1/13/2001,eggs
733,1/13/2001,paper towels
734,1/13/2001,yogurt
734,1/13/2001,cheeses
734,1/13/2001,milk
734,1/13/2001,bagels
734,1/13/2001,mixes
734,1/13/2001,coffee/tea
734,1/13/2001,soap
734,1/13/2001,eggs
734,1/13/2001,juice
734,1/13/2001,cereals
734,1/13/2001,ice cream
734,1/13/2001,beef
734,1/13/2001,pork
734,1/13/2001,sandwich loaves
734,1/13/2001,sandwich loaves
734,1/13/2001,tortillas
734,1/13/2001,sandwich bags
734,1/13/2001,ketchup
734,1/13/2001,spaghetti sauce
734,1/13/2001,hand soap
734,1/13/2001,hand soap
735,1/14/2001,vegetables
735,1/14/2001,vegetables
735,1/14/2001,vegetables
735,1/14/2001,vegetables
735,1/14/2001,vegetables
735,1/14/2001,sugar
735,1/14/2001,lunch meat
735,1/14/2001,eggs
735,1/14/2001,waffles
735,1/14/2001,toilet paper
735,1/14/2001,milk
735,1/14/2001,laundry detergent
735,1/14/2001,laundry detergent
735,1/14/2001,laundry detergent
735,1/14/2001,tortillas
735,1/14/2001,sandwich bags
735,1/14/2001,sandwich bags
735,1/14/2001,hand soap
736,1/15/2001,butter
736,1/15/2001,eggs
736,1/15/2001,dinner rolls
736,1/15/2001,milk
736,1/15/2001,bagels
736,1/15/2001,soap
736,1/15/2001,cereals
736,1/15/2001,cereals
736,1/15/2001,ketchup
737,1/16/2001,hand soap
737,1/16/2001,poultry
737,1/16/2001,ice cream
737,1/16/2001,ice cream
737,1/16/2001,paper towels
737,1/16/2001,flour
737,1/16/2001,flour
737,1/16/2001,individual meals
738,1/17/2001,sandwich loaves
738,1/17/2001,vegetables
738,1/17/2001,poultry
738,1/17/2001,bagels
738,1/17/2001,bagels
738,1/17/2001,sugar
738,1/17/2001,lunch meat
738,1/17/2001,mixes
738,1/17/2001,eggs
738,1/17/2001,eggs
738,1/17/2001,eggs
738,1/17/2001,waffles
738,1/17/2001,toilet paper
738,1/17/2001,coffee/tea
738,1/17/2001,dishwashing liquid/detergent
738,1/17/2001,dishwashing liquid/detergent
738,1/17/2001,butter
738,1/17/2001,butter
738,1/17/2001,soap
738,1/17/2001,juice
738,1/17/2001,cereals
738,1/17/2001,cereals
738,1/17/2001,cereals
738,1/17/2001,beef
738,1/17/2001,pork
738,1/17/2001,sandwich loaves
738,1/17/2001,sandwich loaves
738,1/17/2001,vegetables
738,1/17/2001,all- purpose
738,1/17/2001,fruits
738,1/17/2001,fruits
738,1/17/2001,ketchup
739,1/18/2001,aluminum foil
739,1/18/2001,poultry
739,1/18/2001,bagels
739,1/18/2001,bagels
739,1/18/2001,soda
739,1/18/2001,sugar
739,1/18/2001,sugar
739,1/18/2001,lunch meat
739,1/18/2001,coffee/tea
739,1/18/2001,coffee/tea
739,1/18/2001,flour
739,1/18/2001,vegetables
739,1/18/2001,aluminum foil
739,1/18/2001,juice
739,1/18/2001,juice
739,1/18/2001,individual meals
739,1/18/2001,pasta
739,1/18/2001,shampoo
739,1/18/2001,laundry detergent
739,1/18/2001,pork
739,1/18/2001,sandwich loaves
739,1/18/2001,sandwich bags
740,1/19/2001,waffles
740,1/19/2001,vegetables
740,1/19/2001,vegetables
740,1/19/2001,mixes
740,1/19/2001,eggs
740,1/19/2001,waffles
740,1/19/2001,paper towels
740,1/19/2001,cheeses
740,1/19/2001,dinner rolls
740,1/19/2001,cereals
740,1/19/2001,cereals
740,1/19/2001,yogurt
740,1/19/2001,pasta
740,1/19/2001,beef
740,1/19/2001,beef
740,1/19/2001,laundry detergent
740,1/19/2001,laundry detergent
740,1/19/2001,laundry detergent
740,1/19/2001,all- purpose
740,1/19/2001,ketchup
740,1/19/2001,hand soap
741,1/20/2001,juice
741,1/20/2001,bagels
741,1/20/2001,bagels
741,1/20/2001,bagels
741,1/20/2001,soda
741,1/20/2001,spaghetti sauce
741,1/20/2001,eggs
741,1/20/2001,waffles
741,1/20/2001,cheeses
741,1/20/2001,toilet paper
741,1/20/2001,milk
741,1/20/2001,milk
741,1/20/2001,soap
741,1/20/2001,soap
741,1/20/2001,aluminum foil
741,1/20/2001,vegetables
741,1/20/2001,juice
741,1/20/2001,yogurt
741,1/20/2001,vegetables
741,1/20/2001,individual meals
741,1/20/2001,pasta
741,1/20/2001,pasta
741,1/20/2001,beef
741,1/20/2001,beef
741,1/20/2001,beef
741,1/20/2001,laundry detergent
741,1/20/2001,pork
741,1/20/2001,pork
741,1/20/2001,all- purpose
741,1/20/2001,sandwich bags
741,1/20/2001,ketchup
742,1/21/2001,ketchup
742,1/21/2001,vegetables
742,1/21/2001,vegetables
742,1/21/2001,bagels
742,1/21/2001,soda
742,1/21/2001,paper towels
742,1/21/2001,paper towels
742,1/21/2001,dinner rolls
742,1/21/2001,milk
742,1/21/2001,dishwashing liquid/detergent
742,1/21/2001,juice
742,1/21/2001,juice
742,1/21/2001,individual meals
742,1/21/2001,beef
742,1/21/2001,beef
742,1/21/2001,beef
742,1/21/2001,pork
742,1/21/2001,tortillas
742,1/21/2001,sandwich bags
742,1/21/2001,hand soap
743,1/22/2001,ice cream
743,1/22/2001,cheeses
743,1/22/2001,coffee/tea
743,1/22/2001,aluminum foil
743,1/22/2001,cereals
743,1/22/2001,yogurt
743,1/22/2001,individual meals
743,1/22/2001,tortillas
743,1/22/2001,bagels
743,1/22/2001,soda
743,1/22/2001,soda
743,1/22/2001,spaghetti sauce
743,1/22/2001,vegetables
744,1/23/2001,sandwich loaves
744,1/23/2001,waffles
744,1/23/2001,dinner rolls
744,1/23/2001,dishwashing liquid/detergent
744,1/23/2001,aluminum foil
744,1/23/2001,pasta
745,1/24/2001,shampoo
745,1/24/2001,laundry detergent
745,1/24/2001,sandwich loaves
745,1/24/2001,tortillas
745,1/24/2001,hand soap
745,1/24/2001,paper towels
745,1/24/2001,vegetables
745,1/24/2001,poultry
745,1/24/2001,bagels
745,1/24/2001,soda
745,1/24/2001,mixes
745,1/24/2001,toilet paper
745,1/24/2001,coffee/tea
745,1/24/2001,flour
745,1/24/2001,butter
745,1/24/2001,aluminum foil
745,1/24/2001,juice
745,1/24/2001,juice
